FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2024-09-01,2024,9,POLAND,EP,386638.72684,24860,FALSE
2024-09-01,2024,9,PORTUGAL,LP,543717.56546,24406,TRUE
2024-09-01,2024,9,ROMANIA,LR,146000.12712,10177,FALSE
2024-09-01,2024,9,SERBIA,LY,55766.90306,4405,FALSE
2024-09-01,2024,9,SLOVAKIA,LZ,20219.77788,1838,FALSE
2024-09-01,2024,9,SLOVENIA,LJ,9577.6325,1204,FALSE
2024-09-01,2024,9,SPAIN,LE,1861283.91858,89424,FALSE
2024-09-01,2024,9,SWEDEN,ES,206103.99758,18628,FALSE
2024-09-01,2024,9,SWITZERLAND,LS,491510.8425,21815,FALSE
2024-09-01,2024,9,TÜRKIYE,LT,1871017.87374,68605,FALSE
2024-09-01,2024,9,UNITED KINGDOM,EG,3248847.15528,107034,TRUE
2024-10-01,2024,10,ALBANIA,LA,41375.58956,2969,FALSE
2024-10-01,2024,10,ARMENIA,UD,39818.75868,1686,FALSE
2024-10-01,2024,10,AUSTRIA,LO,255517.2546,14726,FALSE
2024-10-01,2024,10,BELGIUM,EB,503179.93648,14085,FALSE
2024-10-01,2024,10,BOSNIA AND HERZEGOVINA,LQ,9714.83624,959,FALSE
2024-10-01,2024,10,BULGARIA,LB,59551.0111,3723,FALSE
2024-10-01,2024,10,CANARY ISLANDS,GC,331038.60082,19646,FALSE
2024-10-01,2024,10,CROATIA,LD,65077.22882,5905,FALSE
2024-10-01,2024,10,CYPRUS,LC,122219.30366,5404,FALSE
2024-10-01,2024,10,CZECHIA,LK,110375.42,7133,FALSE
2024-10-01,2024,10,DENMARK,EK,265797.12348,15965,TRUE
2024-10-01,2024,10,ESTONIA,EE,20824.21972,2100,FALSE
2024-10-01,2024,10,FINLAND,EF,187808.32258,8716,FALSE
2024-10-01,2024,10,FRANCE,LF,1867973.46042,80772,FALSE
2024-10-01,2024,10,GEORGIA,UG,70166.71974,2843,FALSE
2024-10-01,2024,10,GERMANY,ED,2571104.39282,93245,FALSE
2024-10-01,2024,10,GREECE,LG,513419.19682,31162,FALSE
2024-10-01,2024,10,HUNGARY,LH,134354.23036,6420,FALSE
2024-10-01,2024,10,ICELAND,BI,46941.12874,2210,FALSE
2024-10-01,2024,10,IRELAND,EI,297484.91656,13328,FALSE
2024-10-01,2024,10,ITALY,LI,1441334.5237,79396,FALSE
2024-10-01,2024,10,KOSOVO,BK,17058.2821,1174,FALSE
2024-10-01,2024,10,LATVIA,EV,39405.64346,3026,FALSE
2024-10-01,2024,10,LITHUANIA,EY,40566.61488,2912,FALSE
2024-10-01,2024,10,LUXEMBOURG,EL,169887.8338,3260,FALSE
2024-10-01,2024,10,MALTA,LM,49769.41268,3251,FALSE
2024-10-01,2024,10,"MOLDOVA, REPUBLIC OF",LU,24265.6634,1574,FALSE
2024-10-01,2024,10,MONACO,LN,15.04792,24,FALSE
2024-10-01,2024,10,MONTENEGRO,LY,12168.22394,1153,FALSE
2024-10-01,2024,10,NETHERLANDS,EH,923779.46774,28380,FALSE
2024-10-01,2024,10,NORTH MACEDONIA,LW,13479.17248,1073,FALSE
2024-10-01,2024,10,NORWAY,EN,243770.65224,29829,TRUE
2024-10-01,2024,10,POLAND,EP,354035.45244,23248,FALSE
2024-10-01,2024,10,PORTUGAL,LP,524980.00836,22969,TRUE
2024-10-01,2024,10,ROMANIA,LR,139239.73116,9767,FALSE
2024-10-01,2024,10,SERBIA,LY,53766.97452,4004,FALSE
2024-10-01,2024,10,SLOVAKIA,LZ,12655.10962,1314,FALSE
2024-10-01,2024,10,SLOVENIA,LJ,8651.06738,1220,FALSE
2024-10-01,2024,10,SPAIN,LE,1780334.52436,85424,FALSE
2024-10-01,2024,10,SWEDEN,ES,201808.81064,18151,FALSE
2024-10-01,2024,10,SWITZERLAND,LS,501011.45824,21358,FALSE
2024-10-01,2024,10,TÜRKIYE,LT,1810509.2614,64566,FALSE
2024-10-01,2024,10,UNITED KINGDOM,EG,3209665.21296,104096,TRUE
2024-11-01,2024,11,ALBANIA,LA,30601.97246,2236,FALSE
2024-11-01,2024,11,ARMENIA,UD,32216.9364,1483,FALSE
2024-11-01,2024,11,AUSTRIA,LO,202364.4411,11907,FALSE
2024-11-01,2024,11,BELGIUM,EB,485075.99548,12290,FALSE
2024-11-01,2024,11,BOSNIA AND HERZEGOVINA,LQ,8182.45362,828,FALSE
2024-11-01,2024,11,BULGARIA,LB,52262.37844,2929,FALSE
2024-11-01,2024,11,CANARY ISLANDS,GC,386308.74032,21003,FALSE
2024-11-01,2024,11,CROATIA,LD,23931.6918,2940,FALSE
2024-11-01,2024,11,CYPRUS,LC,69116.5061,3304,FALSE
2024-11-01,2024,11,CZECHIA,LK,90157.90344,5698,FALSE
2024-11-01,2024,11,DENMARK,EK,214254.27028,12710,TRUE
2024-11-01,2024,11,ESTONIA,EE,14706.94322,1568,FALSE
2024-11-01,2024,11,FINLAND,EF,178238.81226,8479,FALSE
2024-11-01,2024,11,FRANCE,LF,1574486.87918,63570,FALSE
2024-11-01,2024,11,GEORGIA,UG,66803.44112,2623,FALSE
2024-11-01,2024,11,GERMANY,ED,2185792.87578,74468,FALSE
2024-11-01,2024,11,GREECE,LG,195425.90084,15916,FALSE
2024-11-01,2024,11,HUNGARY,LH,130167.93258,5581,FALSE
2024-11-01,2024,11,ICELAND,BI,33312.87078,1553,FALSE
2024-11-01,2024,11,IRELAND,EI,219425.65666,10569,FALSE
2024-11-01,2024,11,ITALY,LI,1073800.82976,59806,FALSE
2024-11-01,2024,11,KOSOVO,BK,15422.14932,1059,FALSE
2024-11-01,2024,11,LATVIA,EV,33558.80384,2567,FALSE
2024-11-01,2024,11,LITHUANIA,EY,31251.77016,2287,FALSE
2024-11-01,2024,11,LUXEMBOURG,EL,168206.33648,2722,FALSE
2024-11-01,2024,11,MALTA,LM,39464.95444,2629,FALSE
2024-11-01,2024,11,"MOLDOVA, REPUBLIC OF",LU,20516.37946,1297,FALSE
2024-11-01,2024,11,MONACO,LN,12.66212,20,FALSE
2024-11-01,2024,11,MONTENEGRO,LY,5007.2393,644,FALSE
2024-11-01,2024,11,NETHERLANDS,EH,814795.71388,23651,FALSE
2024-11-01,2024,11,NORTH MACEDONIA,LW,10944.29976,908,FALSE
2024-11-01,2024,11,NORWAY,EN,210957.88198,26262,TRUE
2024-11-01,2024,11,POLAND,EP,289465.39198,17999,FALSE
2024-11-01,2024,11,PORTUGAL,LP,413406.3129,17489,TRUE
2024-11-01,2024,11,ROMANIA,LR,117785.75874,8300,FALSE
2024-11-01,2024,11,SERBIA,LY,45044.21422,3449,FALSE
2024-11-01,2024,11,SLOVAKIA,LZ,11916.16386,1066,FALSE
2024-11-01,2024,11,SLOVENIA,LJ,6040.4885,922,FALSE
2024-11-01,2024,11,SPAIN,LE,1412014.9767,64463,FALSE
2024-11-01,2024,11,SWEDEN,ES,164210.56686,14695,FALSE
2024-11-01,2024,11,SWITZERLAND,LS,417476.46876,17200,FALSE
2024-11-01,2024,11,TÜRKIYE,LT,1432861.27752,52450,FALSE
2024-11-01,2024,11,UNITED KINGDOM,EG,2670147.03922,83112,TRUE
2024-12-01,2024,12,ALBANIA,LA,31722.53848,2331,FALSE
2024-12-01,2024,12,ARMENIA,UD,37397.24752,1697,FALSE
2024-12-01,2024,12,AUSTRIA,LO,218134.13632,12464,FALSE
2024-12-01,2024,12,BELGIUM,EB,478385.70816,12360,FALSE
2024-12-01,2024,12,BOSNIA AND HERZEGOVINA,LQ,8229.60308,809,FALSE
2024-12-01,2024,12,BULGARIA,LB,51228.20412,3137,FALSE
2024-12-01,2024,12,CANARY ISLANDS,GC,397849.34312,21316,FALSE
2024-12-01,2024,12,CROATIA,LD,22560.88982,2716,FALSE
2024-12-01,2024,12,CYPRUS,LC,58569.23976,2901,FALSE
2024-12-01,2024,12,CZECHIA,LK,97142.94558,5878,FALSE
2024-12-01,2024,12,DENMARK,EK,218387.2847,11886,TRUE
2024-12-01,2024,12,ESTONIA,EE,15224.81704,1580,FALSE
2024-12-01,2024,12,FINLAND,EF,205805.12478,9349,FALSE
2024-12-01,2024,12,FRANCE,LF,1716794.7077,66405,FALSE
2024-12-01,2024,12,GEORGIA,UG,64030.60284,2615,FALSE
2024-12-01,2024,12,GERMANY,ED,2148261.24968,68664,FALSE
2024-12-01,2024,12,GREECE,LG,172175.40724,15135,FALSE
2024-12-01,2024,12,HUNGARY,LH,130761.00342,5638,FALSE
2024-12-01,2024,12,ICELAND,BI,31762.10532,1532,FALSE
2024-12-01,2024,12,IRELAND,EI,219924.78508,10633,FALSE
2024-12-01,2024,12,ITALY,LI,1125718.54978,62135,FALSE
2024-12-01,2024,12,KOSOVO,BK,18414.51764,1273,FALSE
2024-12-01,2024,12,LATVIA,EV,34113.73828,2559,FALSE
2024-12-01,2024,12,LITHUANIA,EY,30571.25348,2360,FALSE
2024-12-01,2024,12,LUXEMBOURG,EL,165071.783,2713,FALSE
2024-12-01,2024,12,MALTA,LM,38621.59562,2484,FALSE
2024-12-01,2024,12,"MOLDOVA, REPUBLIC OF",LU,21925.72056,1315,FALSE
2024-12-01,2024,12,MONACO,LN,13.05396,22,FALSE
2024-12-01,2024,12,MONTENEGRO,LY,4666.58372,627,FALSE
2024-12-01,2024,12,NETHERLANDS,EH,837730.67002,23411,FALSE
2024-12-01,2024,12,NORTH MACEDONIA,LW,11806.5757,939,FALSE
2024-12-01,2024,12,NORWAY,EN,201706.94522,23901,TRUE
2024-12-01,2024,12,POLAND,EP,318970.52774,18043,FALSE
2024-12-01,2024,12,PORTUGAL,LP,428374.69514,18107,TRUE
2024-12-01,2024,12,ROMANIA,LR,124038.53836,8377,FALSE
2024-12-01,2024,12,SERBIA,LY,46188.41624,3428,FALSE
2024-12-01,2024,12,SLOVAKIA,LZ,12701.88192,1049,FALSE
2024-12-01,2024,12,SLOVENIA,LJ,6625.00664,883,FALSE
2024-12-01,2024,12,SPAIN,LE,1417269.1236,63689,FALSE
2024-12-01,2024,12,SWEDEN,ES,166624.86896,13492,FALSE
2024-12-01,2024,12,SWITZERLAND,LS,457555.7392,19192,FALSE
2024-12-01,2024,12,TÜRKIYE,LT,1410532.34888,52186,FALSE
2024-12-01,2024,12,UNITED KINGDOM,EG,2779169.4159,85776,TRUE
